text	label	prediction	TP
cap donations political parties introduced yet elections watchdog said fears big donors buy political favours sparked calls limit new report electoral commission says worth debating £10,000 cap future right time introduce also says state funding political parties candidates able spend election campaigning almost £68m reported donations political parties 2001 2002 2003 nearly £12m individual gifts worth £1m rules already changed public see gives much parties report says still public suspicions commission says capping donations would mean taxpayers giving parties cash something would first acceptable public shown work `` principle opposed introduction donation cap believe major departure existing system would sensible '' says report cap £10,000 small enough amount make difference would banned £56m donations 2001 2003 even without changes commission urge political parties seek small-scale donations suggests income tax relief gifts £200 also suggests increasing state funding parties £3m help extended parties least two members house commons european parliament scottish parliament welsh assembly northern ireland assembly suggests new ways boosting election campaigning seen way improving voter turnout local election candidates entitled free mailshot campaign leaflets says watchdog shift amount money allowed spent elections national level local level help politicians engage better voters report suggests doubling money spent candidates cutting national spending limits £20m £15m commission also says spending limits general elections cover four months poll happens elections electoral commission chairman sam younger said `` doubt political parties vital role play maintaining health democracy need adequately resourced `` research shown people want informed party politics want politicians visible accessible `` public reluctant state fund parties time unhappy large private donations '' called wider public debate party funding find consensus needed radical changes current system	2	2	True
leader british national party arrested part police inquiry following screening bbc documentary party spokesman said nick griffin arrested tuesday morning suspicion incitement commit racial hatred west yorkshire police confirmed arrested 45-year-old man outside area bnp founding chairman john tyndall arrested sunday charge july bbc documentary secret agent featured covertly-filmed footage bnp activists mr griffin twelfth man arrested following documentary nine men west yorkshire another man leicester arrested freed bail seven men held variously connection suspected racially aggravated public order offences conspiracy commit criminal damage possession firearm two men keighley arrested september suspicion conspiracy commit criminal damage 24-year-old man leicester detained monday suspicion incitement commit racial hatred bnp spokesperson said mr tyndall brighton arrested following speech made burnley lancashire released police bail	2	2	True
first convictions piracy peer-to-peer networks handed us new yorker william trowbridge texan michael chicoine pleaded guilty charges infringed copyright illegally sharing music movies software two men faced charges following raids august suspected pirates fbi pair face jail terms five years 250,000 £130,000 fine statement us department justice said two men operated central hubs piracy community organised across direct connect peer-to-peer network piracy group called underground network membership demanded users share one 100 gigabytes files direct connect allows users set central servers act co-ordinating spots sharers users would swap files films music exchanging data network investigation fbi agents reportedly downloaded 84 movies 40 software programs 13 games 178 `` sound recordings '' five hubs made larger piracy group raids organised umbrella operation digital gridlock aimed fighting `` criminal copyright theft peer-to-peer networks '' total six raids carried august five homes suspected copyright thieves one net service firm department justice said men pleaded guilty one count conspiracy commit felony copyright infringement also pleaded guilty acting commercial advantage two men due sentenced 29 april	4	2	False
german movie anti-nazi resistance heroine drawn loud applause berlin film festival sophie scholl final days portrays final days member white rose movement scholl 21 arrested beheaded brother hans 1943 distributing leaflets condemning `` abhorrent tyranny '' adolf hitler director marc rothemund said `` feeling responsibility keep legacy scholls going '' `` must somehow keep ideas alive '' added film drew transcripts gestapo interrogations scholl 's trial preserved archive communist east germany 's secret police discovery inspiration behind film rothemund worked closely surviving relatives including one scholl 's sisters ensure historical accuracy film scholl members white rose resistance group first started distributing anti-nazi leaflets summer 1942 arrested dropped leaflets munich university calling `` day reckoning '' adolf hitler 's regime film focuses six days scholl 's arrest intense trial saw scholl initially deny charges ended defiant appearance one three german films vying top prize festival south african film version bizet 's tragic opera carmen shot cape town xhosa language also premiered berlin festival film entitled u-carmen ekhayelitsha carmen khayelitsha township story set performed 40-strong music theatre troupe debut film performance film first south african feature 25 years second nominated golden bear award	1	1	True
liverpool boss rafael benitez satisfied team 's 3-1 win bayer leverkusen despite conceding goal last minute `` game said score 3-1 would happily accepted '' said benitez `` must realise concentrate right last seconds game level `` confidence complete task germany always confident must positive '' benitez defended goalkeeper jerzy dudek whose failure hold dimitar berbatov 's weak drive allowed franca score last kick game give german team lifeline second leg `` jerzy dudek 's fault '' added benitez `` played good game scored chances nobody would talking goal would mattered `` scored chances would worth remembering last goal `` opinion jerzy played well made two fine saves happy `` lose 2-0 think score germany certainly one make difference '' liverpool boss looking forward skipper steven gerrard suspended anfield leg back return germany `` steven gerrard key player us '' said benitez `` pitch makes everyone else play better opposition pay special attention gives space others `` steven one best players world need team one player must 11 players pitch well ''	3	2	False
us open champion svetlana kuznetsova tested positive banned drug according belgian authorities belgian sports minister claude eerdekens said russian world number five tested positive stimulant ephedrine 19 december kuznetsova playing exhibition event charleroi time eerdekens said `` problem ephedrine discovered remains innocent proved guilty ask tested '' situation remains unclear tournament commissioned world anti-doping agency wada international tennis federation itf women 's tennis accosiation wta test carried regional belgian authorities kuznetsova yet able sample tested speaking australian open monday eerdekens identified kuznetsova said `` 'm worried 'm using anything push `` notified positive test think unfair 's come way '' eerdekens said confirmation findings sent last friday player 's address spain well belgian prosecutors office belgian russian tennis federations conceded kuznetsova might taken medicine contained banned substance `` simply stated fact '' said `` federation concerned impose disciplinary measures procedure respects defence `` either ephedrine taken improve performance took medicine legitimately cure infection '' however kuznetsova 's naming condemned russian tennis chief shamil tarpishchev `` first belgian sports minister broken every ethical rule book naming player without proof wrongdoing without basic evidence '' tarpishchev said `` know basic principle doping cases positive sample notify international tennis federation itf well national federation within three days '' said `` case today received statement doping officials itf `` today called itf headquarters told know nothing `` wada world anti-doping agency behind testing would also known something `` otherwise looks pure fiction fabrication facts ''	3	2	False
home secretary defended decision release foreign terror suspects despite legal ruling detention breached human rights laws house lords law lords ruled detention measures last week said wrong one set laws foreign suspects another british suspects new home secretary charles clarke said would carefully consider ruling would return parliament early new year proposals insisted would rushed judgement would examine law lords findings detail `` duty look first security country consider carefully precise legal measures '' mr clarke 's comments came response emergency question liberal democrat constitutional affairs spokesman david heath mr heath said judgement contained `` unprecedented condemnation could unequivocal '' said accepted difficult balance nation 's security human rights questioned home office made `` contingency plans present circumstances '' `` detainees prosecuted tried simply renewing present deeply unsatisfactory legislation option '' shadow home secretary david davis said possible overstate importance judgment urged government move fast `` competently possible '' sort problem interests natural justice `` give every support '' law lords ruling came charles clarke 's first day home secretary last thursday following david blunkett 's resignation statement day mr clarke said `` asking parliament renew legislation new year `` meantime studying judgment carefully see whether possible modify legislation address concerns raised house lords '' government widely criticised insisting detentions would continue following ruling last week lord bingham senior law lord said rules incompatible european convention human rights allowed detentions `` way discriminates ground nationality immigration status '' justifying detention without trial foreign suspects britons lord nicholls birkenhead ruling said `` indefinite imprisonment without charge trial anathema country observes rule law '' detainees took case house lords court appeal backed home office 's powers hold without limit charge government opted part european convention human rights concerning right fair trial order bring anti-terrorism legislation response 11 september attacks us	2	2	True
founder former boss parmalat apologised investors lost money result italian dairy firm 's collapse calisto tanzi said would co-operate fully prosecutors investigating background one europe 's largest financial scandals parmalat placed bankruptcy protection 2003 14bn euro black hole found accounts 130,000 people lost money following firm 's collapse mr tanzi 66 issued statement lawyer five hours questioning prosecutors parma 15 january prosecutors seeking indictments mr tanzi 28 others including several members family former parmalat chief financial officer fausto tonna alleged manipulation stock market prices making misleading statements accountants italy 's financial watchdog two former parmalat auditors stand trial later month role firm 's collapse `` apologise suffered much damage result schemes make dream industrial project come true '' mr tanzi 's statement said `` duty collaborate fully prosecutors reconstruct causes parmalat 's sudden default responsible '' mr tanzi spent several months jail wake parmalat 's collapse kept house arrest last september parmalat run state appointed administrator enrico bondi launched lawsuits 80 banks effort recover money bankrupt company shareholders alleged companies aware true state parmalat 's finances continued lend money company companies insist victims fraudulent book-keeping parmalat declared insolvent emerged billion euros £2.8bn 4.8bn supposedly held offshore account fact exist firm 's demise sent shock waves italy portfolio top-selling food brands position owner leading football club parma turned household name	0	1	False
gaming fans word goldeneye evokes excited memories james bond revival flick 1995 also classic shoot-em-up accompanied left n64 owners glued consoles many hour adopting hallowed title somewhat backfires new game fails deliver promise name struggles generate original 's massive sense fun however sequel relate goldeneye film eponymous renegade spy agent deserts bond world 's extensive ranks criminal masterminds deemed brutal mi6 new commander-in-chief portly auric goldfinger last seen 1964 happily running around bent world domination determination justify name even less convincing tina turner 's similarly-titled theme song game literally gives player golden eye following injury enables degree x-ray vision rogue agent signals intentions featuring james bond initially proceeding kill within moments squashed plummeting helicopter notion course add novel dark edge 007 game premise simply get juices flowing like needs recent bond games like nightfire everything nothing competent fine job capturing sense flair invention glamour film franchise title lacks aura bond magic shines feels like lucky accident central problem gameplay good enough quite aside bizarre inability jump even bizarre glaring graphical bugs dubious enemy ai levels simply put together much style imagination admittedly competition tough even recent weeks likes halo half life triumphing virtually every department game good enveloping noisy dynamic scenes violent chaos trend late made feel like midst really messy fraught encounter sadly sense action outweighed difficulty navigating battling within chaos meaning frustration often outcome irregular save points mean backtrack time killed minute red dot passes crosshair although collision-detection suspect difficulties aiming weapons compensated shooting enemies distance tricky always know picked since dead enemies vanish literally fully hit floor woefully uninspiring death animations perhaps indicative lack confidence game maker 's allow several different weapons almost immediately throw quickly raging firefights time risked measured build-up far satisfying element game seeing old favourites like dr goldfinger hat-fiend oddjob crazed russian sex beast xenia onatopp resurrected years faces rendered impressively recognisable fashion real thrill battle legendary villains testament power bond universe cut dash in-game niggles combined story presentation feel sufficiently well thought-through make disappointment diehard fans bond probably find enough make worthwhile purchase try ignore failings game weak completely unplayable 007 fanatics may also take umbrage cavalier blending characters different eras given james bond 's healthy pedigree past games every reason hope blip commendable idea worked rectified character inevitably makes return goldeneye rogue agent	4	1	False
final appeals made government ditch reform plan england 's secondary schools put forward tomlinson report government 's response plan four-tier diploma replace existing 14-19 qualifications expected next week worried could scuppered tony blair ruth kelly suggested gcses a-levels stay sir mike tomlinson briefed week said feeling comfortable government likely say read newspapers earlier part week government said still rewriting response friday `` tragedy government comes half-hearted response '' said chairman commons education select committee labour mp barry sheerman main concern reports would diploma replace existing vocational qualifications `` must tackle head-on structural mess secondary education system '' wrote times educational supplement `` case academic stream secondary fine vocational route desperately weak '' qualifications curriculum authority qca also told government `` compromise '' qca said potential `` step-change participation attainment '' lay integrity whole diploma `` partial implementation proposals would view compromise integrity '' said chairman sir anthony greener sign qca 's concern advice went ministers last december publicised recently people understand white paper response government policy command wider ministerial support coming department education skills may content `` close many doors '' writing whatever spin put chief inspector schools david bell also said recently gcses a-levels go `` one reasons 'm strongly favour terms disappearing time 's good symbols change seen right across system '' said `` n't say sea-change education miss great opportunity '' universities head teachers independent state sectors also backed tomlinson proposals include higher grades advanced level differentiate brightest students note concern expressed repeatedly employers organisation cbi complains lack skills attempt address tomlinson plan tests `` functional '' maths literacy decidedly gcses suggested government take steps sort meet firms concerns score another dissenter sir mike tomlinson 's predecessor chief schools inspector professor chris woodhead said need `` massive upheaval '' conservative party put forward plans revert system brightest percentage students year getting top a-level grade matter well others done	2	2	True
initial attempt sell millennium dome failed due catalogue errors report government 's finance watchdog says report said many parties involved decision-making attraction first went sale millennium exhibition ended national audit office said dome cost taxpayers £28.7m maintain sell four years closed finally deal turn sport entertainment venue struck £550m could returned public sector wake deal regenerate site greenwich london nao report said sale went avoided many problems previous attempt sell dome deputy prime minister john prescott said good deal secured `` delivery many benefits secured deal continue substantial progress already made millennium village elsewhere peninsula '' said edward leigh chairman commons public accounts committee warned government would work hard ensure taxpayers would get full benefit dome deal said `` report also shows first attempt sell dome proved complete fiasco every arm government seems finger pie process confused muddled '' added `` four years millennium exhibition closed government finally deal find use white elephant since closed deal incredible may seem bring money provide benefit local area country whole however question luck strong bid turned thefirst abortive attempt '' nao head sir john bourn said `` difficult circumstances following failure first competition english partnerships office deputy prime minister worked hard get deal ''	2	2	True
jef raskin head team behind first macintosh computer died mr raskin one first employees apple made many design decisions made mac distinctive first released led team decided use graphical interface mouse let people navigate around computer pointing clicking 1984 release mac reflected mr raskin 's belief good design make computers easy use mr raskin joined apple 1978 employee number 31 initially lead company 's publications department however 1979 put charge small team design computer lived idea machine cheap aimed consumers rather computer professionals easy use result 1984 macintosh away common text-based interface favour one based around graphics resembled virtual desktop used folders documents users navigated around machine using mouse pointing clicking dragging although common use almost computers methods pioneering first used macintosh gui developed xerox parc used star machine acceptance interface truly begin concept developed use apple pioneering lisa computer `` role macintosh initiator project would n't n't '' said andy hertzfeld early macintosh team member although mr raskin drove team created macintosh stay apple see released 1981 removed project following dispute apple 's mercurial boss steve jobs 1982 mr raskin left apple entirely macintosh reputedly named mr raskin 's favourite apple though name changed slightly following trademark dispute another company leaving apple mr raskin founded another company called information appliance continued work better ways interface computers also accomplished musician played three instruments conducted san francisco 's chamber opera society mr raskin diagnosed december 2004 pancreatic cancer died 26 february home california	4	1	False
roger federer nice bloke fantastic tennis player ultimate sportsman lleyton hewitt shook hand getting another thrashing third many months australian said `` 're best '' right stats speak 11 titles 11 finals 2004 three grand slams 13 final victories row going back vienna 2003 's open-era record hewitt times houston showed form easily matched grand slam-winning efforts 2001 2002 outplayed twice hewitt along andy roddick marat safin sure prominent 2005 realistically three fighting world number two ranking according players even federer swiss star different league `` right feel little bit '' told bbc sport `` 've dominated top ten players say nice things beaten dominating game right hope continues '' number one player world also main man promoting sport court voted international tennis writers best `` ambassador tennis '' atp tour time everyone every match first round final followed series press interviews three languages english french swiss-german major win extra requests obligations interviews seen end courtesy importantly good humour `` guys funny good time guys '' said genuinely happy talk yet another tape recorder `` see pretty much every day tour give away hour interviews really problem `` promote tennis sport good people say thanks back nice '' refreshing attitude someone could easily dominate sports pages decade sums modest personality shortly collecting waterford crystal trophy mercedes convertible tasty cheque 1.5m federer addressed houston crowd concluded saying `` thanks '' needs find way winning french open one grand slam far elude	3	2	False
least three people scotland died tsunami disaster three missing list first minister told msps figures came statement jack mcconnell scottish parliament wednesday formally expressed scotland 's sympathy victims indian ocean tidal wave killed 150,000 mr mcconnell went promise scotland would play part reconstruction effort said provisional figures dead lost provided police mr mcconnell said tragedy persuade everyone step fight global poverty change world better said proud generous response people scotland disaster appeal expected soon top £20m first minister also praised scottish water immediately flying bottled water five large generators disaster zone scottish executive seconded 11 staff aid agencies said scotland `` long term '' help planned fishing communities children 's services aid charities said 2005 must year scotland showed clearly cared happened people elsewhere world whether asia africa mr mcconnell went signal executive would play part make poverty history campaign mounted variety aid charities trade unions churches run-up g8 summit gleneagles july edinburgh architect dominic stephenson became first scot confirmed victim asian tsunami 27-year-old holidaying thai island koh phi phi eileen lee 24 still missing	2	2	True
richard dunne ready commit long-term future manchester city turning career around threatened sack city boss kevin keegan since responded impressive performances prompting interest clubs early talks taken place defender said `` hopefully something sorted soon possible `` definitely want stay city really improved player '' newcastle boss graeme souness said impressed enough dunne 's turnaround form ready make bid big stopper january transfer window 25-year-old dubliner underlined intention stay eastlands added `` 's nice linked top clubs important thing one `` really enjoy city want keep going '' keegan expected told funds bring fresh faces january dunne 's professionalism famously questioned keegan ordered defender home allegedly turned training dishevelled state dunne keen put period life behind said `` 've grown lot manager sees one experienced players squad `` 've played games outfield players season ca n't regarded kid `` use added pressure perform apart games newcastle middlesbrough defensively 've done quite well '' keegan set another boost goalkeeper nicky weaver makes long-awaited return reserve game blackburn tuesday former england under-21 keeper weaver missed nearly three full seasons succession knee injuries eventually needed pioneering transplant surgery earlier year	3	2	False
ex-chief financial officer boeing received four-month jail sentence fine 250,000 £131,961 illegally hiring top air force aide michael sears admitted guilt breaking conflict interest laws recruiting darleen druyun still handled military contracts ms druyun currently serving nine month sentence favouring boeing awarding lucrative contracts boeing lost 23bn government contract pentagon inquiry case contract provide refuelling tankers us air force cancelled last year pentagon revealed earlier week would examine eight contracts worth 3bn believes may tainted ms druyun 's role procurement process boeing sacked mr sears ms druyun november 2003 allegations violated company recruitment policy ms druyun talks mr sears october 2002 working boeing still top procurement official within pentagon subsequently joined company january 2003 ms druyun admitted steered multi-billion dollar contracts boeing favoured companies documents filed virginia court ahead mr sears sentencing prosecutors blamed boeing 's senior management failing ask key questions `` legal ethical issues '' surrounding ms druyun 's appointment mr sears told prosecutors boeing officials aware ms druyun still responsible major procurement decisions time discussing job boeing however analysts believe boeing may yet face civil charges arising scandal pentagon investigated 400 contracts dating back 1993 since allegations ms druyun came light boeing 's corporate ethics come scrutiny several occasions recent years boeing sued lockheed martin rival accused industrial espionage 1998 contract competition boeing apologised publicly affair although claimed gain unfair advantage pledged improve procedures pentagon subsequently revoked 1bn worth contracts assigned boeing prohibited seattle-based company future rocket work	0	1	False
rangers manager alex mcleish accepts going criticised disastrous uefa cup exit hands auxerre ibrox wednesday mcleish told bbc radio five live `` pole position get next stage blew absolutely blew `` 's use burying head sand know going get lot criticism `` take done past must bounce back '' mcleish admitted team 's defending amateurish watching lose 2-0 guy roux 's french side `` 'm disappointed n't give chance losing first goal corner amateur '' added `` early goal second half gave us mountain climb never created kind chances first half `` 's difficult take positives game 've let fans ''	3	1	False
bank england left interest rates hold 4.75 sixth month row bank 's monetary policy committee mpc decided take action amid mixed signals economy economists predict rise cost borrowing come later year interest rates rose five times november 2003 august 2004 soaring house prices buoyant consumer data sparked inflation fears bank england governor mervyn king recently warned placing much weight one month 's economic data suggesting mpc waiting clearer picture emerge economists see next week 's inflation report mpc key assessing whether interest rate rise necessary keep economy check slower consumer spending quieter housing market likely convinced mpc rates left unchanged recent months inflation however rising faster expected hitting annual rate 1.6 december highest level six months data wednesday also showed manufacturing output rose fastest rate since may last month reinforcing view economic growth stronger forecasts recent house surveys halifax nationwide indicated prices still rising albeit slower pace recent years philip shaw chief economist investec securities said believed rates would remain 4.75 rest year although strong economic data could lead hike `` economic landscape changed quite considerably last couple months `` said `` growth appears stronger mpc may become concerned inflation trends '' howard archer economist global insight said mpc `` may well consider balance risks growth inflation outlook moved downside upside '' business groups welcomed mpc 's widely-expected move leave rates hold cautioned rises british chambers commerce bcc said `` concerned clamour quarters '' early interest rate increases `` believe demands firmly resisted '' said david frost bcc director general `` manufacturing still faces extremely serious problems performing poorly spite recent revised figures '' ian mccafferty chief economist cbi said mpc faced `` interesting '' challenge `` consumers appear pulled horns holiday period exporters struggling strength sterling '' said `` however broader economy continues show healthy growth tight labour market buoyant commodity prices nudging inflation higher ''	0	2	False
ministers invite international observers check forthcoming uk general election fairly run move comes amid claims poll could marred electoral fraud report two mps committees called thursday urgent changes electoral registration system combat vote rigging boost turnout written response labour mp gordon prentice government said would normally invite observers uk election junior constitutional affairs minister christopher leslie said `` fully expect us repeat previous practice date next general election announced '' government looked ways boosting voter turnout fell 59 last general election 2001 trial all-postal ballots four english regions last summer hit delays fraud allegations liberal democrat peer lord greaves called last week international observers general election saying otherwise could months court challenges `` scale seen since 19th century '' thursday 's report drawn two committees scrutinising work office deputy prime minister odpm department constitutional affairs dca said growth postal voting strong case tighten fraud protection requiring voters register individually rather household also said three million people eligible vote registered figures 2001 general election suggest 29 people aged 18 24 19 black voters electoral roll young people shared accommodation thought miss one acts head household fill form odpm committee chairman andrew bennett said individual voter registration opposed registration household quickly introduced could `` dramatically reduce chances fraud '' counterpart dca committee alan beith said delayed `` measures likely increase registration put place proved effective '' shadow constitutional affairs secretary oliver heald accused government `` dragging feet '' `` badly needed measure '' `` vital move ahead northern ireland system individual electoral registration safeguard integrity britain 's electoral system '' said report said individual registration treated carefully 12 voters disappeared electoral roll northern ireland introduced 2002 report said government consider fines unregistered voters accepted many experts said would expensive system would hard enforce said incentives register £20 council tax rebate likely seen `` gimmicks '' risked undermining integrity system mps said instead called `` imaginative campaigns '' boost interest	2	2	True
organisers say year 's berlin film festival opens thursday period epic man man celebrate revitalised european cinema 21 films competition golden silver bear awards half europe france particularly well represented festival director dieter kosslick says strong showing signals `` new consciousness european films '' `` 're incredible winning streak '' told reuters agency `` n't say n't good american films '' continued `` 's good european films '' however mr kosslick refused accept widespread opposition iraq war turned audiences hollywood imports `` anti-american mood '' said 350 films screened year 's festival 300 shown european film market runs alongside dozen celebrities scheduled attend among smith kevin spacey keanu reeves mr kosslick says would coming academy awards brought forward 27 february `` 'm worried wo n't able fill red carpet stars '' said though admitted festival may moved january next year avoid similar clash 10-day berlinale runs 20 february	1	2	False
tony blair backed chancellor gordon brown 's pre-budget report amid opposition claims bullish state uk economy speech edinburgh prime minister said thursday 's report reinforced stability opportunity would central labour 's next election campaign planning already well advanced mr brown earlier denied economic forecasts optimistic refused rule future tax rises told bbc radio 's today programme `` politician make mistake john major colleagues made 1992 saying matter circumstances make sorts guarantees every individual thing `` politicians would responsible '' mr brown insisted spending plans `` affordable '' could afford optimistic britain stable low-inflation economy house prices stabilising mr blair praised chancellor role creating economic stability said `` cornerstone '' labour 's programme speech edinburgh 's napier university said labour would publish next months `` rich agenda future policy possible third term '' `` every area work detailed plan future much clearer 1997 2001 fits together around common themes opportunity security stability '' mr blair said pre-budget report mr brown surprised city experts forecasting uk growth 3.5 next year many believe figure likely fear tax rises spending cuts saying tax receipts overestimated carl emmerson institute fiscal studies told bbc news `` thinks everything come wash fact ok. 're sure '' david page investec securities said `` forecast meet golden rule margin £8bn way optimistic `` 's going take significant turnaround economy meet targets '' conservative shadow chancellor oliver letwin said `` ca n't find single economic forecaster imf institute fiscal studies believes anything chancellor got black hole finances `` order deal raise taxes next general election '' mr letwin accused chancellor using `` fancy statistics '' hide public service failures vincent cable liberal democrats called mr brown open government 's books national audit office see met `` golden rule '' `` clear serious loose ends government public spending '' mr cable told mps	2	2	True
tony blair urged use negotiating powers end poor countries debt double aid 45 million children die needlessly 2015 aid budgets half 1960 levels oxfam says report paying price call comes prime minister prepares assume presidency g8 top industrialised nations `` rich countries get richer 're giving less less scandal must stop '' oxfam 's barbara stocking said `` world 's poorest children paying rich countries policies aid debt lives `` 2005 offers chance historic breakthrough unless world leaders act year end shameful failure '' charity 's director added report said `` rich countries providing aid help end global poverty obligation matter justice act charity '' also points 1970 g8 top industrialised nations agreed spend 0.7 incomes aid 34 years later none organisations members reached target many yet set timetable report says argues price investing poor countries sustainable development felt across world report said `` global poverty threatens shared prosperity security `` environmental crises natural disasters disease drug trafficking know national borders poverty heightens likelihood conflict unrest `` new threats peace security rich nations arise poverty gross inequalities `` criminal terrorist networks likely operate state institutions weak '' prime minister chancellor gordon brown called urgent action fight world poverty mr blair described africa `` scar '' world 's conscience already said tackling world poverty would one g8 priorities along climate change aids epidemic mr brown also pledged write debt owed britain world 's poor nations spokeswoman department international development said `` government made clear commitment reaching 0.7 gross national income overseas development aid 2013 `` britain 's proposal international finance facility adopted objective 0.7 could achieved earlier 2008-09 `` additional resources used increase uk bilateral aid africa least £1.25bn year 2008 spend least £1.5bn hiv/aids related work next three years ''	2	2	True
tessa jowell announced plans limit number new casinos uk 24 move branded `` humiliating retreat '' tories puts end plans 40 super casinos originally outlined government 's gambling bill instead cap eight new casinos size category small medium large culture secretary said move showed listened critics feared explosion gambling conservative shadow culture secretary john whittingdale said way government handled bill `` shambles '' `` announcement humiliating retreat government `` instead initial intention gambling bill liberalise rules governing gambling bill imposes restrictive regime exists present '' shares british casino operators london clubs international rank group stanley leisure hoping bill would pave way big expansion smaller casinos fell 10 25 following announcement ms jowell 's deputy richard caborn said government adopted cautious approach issue responded concerns raised `` limiting number regional casinos eight first phase cautious move allow us test impact new kind casino levels problem gambling '' said `` also believe 's right apply level caution small large casinos '' added local authorities would still able stop new casinos coming areas church groups welcomed limit number casinos salvation army spokesman jonathan lomax said `` proliferation casinos high streets across country real concern three year trial period think last least five years enable research potentially severe social consequences increase hard addictive forms gambling '' british british casino association chairman penny cobham said members `` outraged '' decision followed campaign daily mail newspaper `` never going massive explosion casinos talk casino every high street scaring tactic ''	2	2	True
england 's 1-0 defeat spain wednesday dominated back front pages country 's press thursday controversy short supply racist abuse england 's black players wayne rooney 's petulance england 's inept performance spanish press make affair bbc sport looks reaction little coverage racist chanting wednesday night 's game cover english reaction pre-match comments spain coach luis aragones highlighted britain 's colonial past probed remarks regarding thierry henry october journalist guillem balague writes `` country multi-culturalism new thing nappies dealing things naivety makes english nervous '' marca refers passing booing england 's black players referring cheers `` ole '' greeted long periods spanish possession aragones `` comment '' questions racism match also highlighted marca focuses spanish coach 's praise players serbia montenegro 's 2-0 world cup qualifying win belgium could make qualification tougher spain seems greater importance elsewhere spanish media criticises english counterparts stoking racism issue `` racist chants players n't happened spanish league spain many years '' said spanish federation press officer fernando garrido `` english reporters ask done contribute '' spanish daily abc accuses english reporters launching witch-hunt aragones `` perhaps team played poorly wanted divert attention towards muddled issue '' paper says `` boy bernabeu odd ... rooney seemed intent kick spanish player approached '' yet rooney seen worst example many england miscreants gary neville criticised continuing feud manchester united arsenal tackles jose reyes ashley cole 's treatment joaquin frank lampard foul reyes also lambasted `` ugliness '' marca 's headline says `` wayne rooney se volvi 243 loco en el bernab 233 wayne rooney became crazy bernabeu '' rooney 's display alarms writer particular three `` chilling '' fouls joaquin casillas marchena `` could well left infirmary '' like marca criticises gary neville `` leaving message reyes ankle '' remind manchester united-arsenal clash month spain 's first-half performance showered praise xavi singled biggest star `` xavi things wednesday worthy maradona '' paper beams adding `` work-rate dynamism vision leadership midfield player '' controversial evening offers one seemingly undeniable viewpoint `` spanish football players played better football english '' plaudits given home team jaime vargas lauding manner `` spain dominated england order quality '' paper adds `` bad thing spain england lasted 65 minutes succession changes prevented real competition '' vargas mention england 's two galacticos simply adding ps `` forgotten speak beckham owen forgot play ''	3	1	False
chancellor gordon brown announced freeze fuel duty pre-budget speech commons thursday mr brown told house government policy raise fuel duty least line inflation year fulfil environmental commitments financial year `` volatility oil market '' said duty would frozen 2000 many motorists campaigned rises environmentalists believe less duty means pollution said `` policy year fuel duties rise least line inflation seek meet targets reducing polluting emmissions fund public services `` financial year sustained volatility oil market propose match freeze car vehicle licence duty continuation freeze main road fuel duties '' rac welcomed news calling `` early christmas present '' motorists organisation urged drivers continue shop around get best price petrol environmental group transport 2000 said freeze sends wrong message motorists `` concerned although britain leads world rhetoric climate change often fails practical action '' said spokesman 2000 people 's fuel lobby caused chaos blocking roads slow-moving convoys mr brown threatened raise fuel taxes chancellor raise duty year despite threats protests 2003 added 1.28p per litre	2	2	True
lib dems set best results general election local council polls one frontbenchers predicted local government spokesman ed davey speaking party launched campaign local elections held 37 english council areas flagship pledge replace council tax local income tax tories say lib dems would make people pay tax labour says party 's sums add looking coming elections expected held may mr davey said `` going winning votes winning seats `` think going best general election results local election results ever party leader charles kennedy `` could n't think stronger endorsement leader ''	2	2	True
